"JH378105","575908","576204","chr20","7254767","7255062","48","6678859"
"JH378105","1261270","1261567","chr11","9240522","9240825","48","7979252"
"JH378105","1312118","1312424","chr1","10285012","10285319","37","8972894"
"JH378105","1362681","1362872","chr17","63421773","63421957","35","62059092"
"JH378105","1901956","1902242","chr4","187535115","187535416","53","185633159"
"JH378105","1981838","1982139","chr9","62027533","62027842","56","60045695"
"JH378105","2614181","2614479","chr22","23581474","23581775","43","20967293"
"JH378105","2903389","2903694","chr10","112183888","112184195","47","109280499"
"JH378105","3668275","3668506","chr1","158906000","158906229","33","155237725"
"JH378105","4210453","4210633","chr16","40926985","40927165","27","36716532"
"JH378105","6148139","6148398","chr8","141921896","141922154","38","135773757"
"JH378105","6738053","6738158","chr3","131211760","131211872","25","124473707"
"JH378105","7175703","7175999","chr5","8545535","8545833","37","1369832"
"JH378105","7228251","7228484","chr1","28629232","28629464","36","21400981"
"JH378105","7349927","7350221","chr3","25889166","25889471","36","18539239"
"JH378105","7560022","7560328","chr3","199437866","199438165","50","191877844"
"JH378105","7641920","7642225","chr19","11380106","11380415","43","3738186"
"JH378105","8126818","8127081","chr5","16953189","16953448","36","8826371"
"JH378105","8278547","8278870","chr11","6547962","6548269","56","1730585"
"JH378105","8804779","8805021","chr2B","86823636","86823874","46","78018857"
"JH378105","8966012","8966312","chr7","13448968","13449266","47","4482956"
"JH378105","9809248","9809551","chr2B","95061913","95062213","41","85252665"
"JH378105","10223098","10223395","chr4","116568966","116569249","61","106345868"
"JH378105","10226422","10226570","chr6","10630223","10630362","26","403801"
"JH378105","10274964","10275245","chr1","85547292","85547575","45","75272328"
"JH378105","10316773","10317083","chr1","220439354","220439663","42","210122581"
"JH378105","10336639","10336907","chr3","51038157","51038434","52","40701518"
"JH378105","11316042","11316334","chr1","211402495","211402787","41","200086453"
"JH378105","11385836","11386116","chr17","83469755","83470044","42","72083919"
"JH378105","11443518","11443692","chr1","76867876","76868038","35","65424358"
"JH378105","12241187","12241456","chr6","144802749","144803018","50","132561562"
"JH378105","12257678","12257951","chr1","20503140","20503420","42","8245462"
"JH378105","12266167","12266461","chr18","71877090","71877390","37","59610923"
"JH378105","13271227","13271503","chr5","122539271","122539548","55","109268044"
"JH378105","13298234","13298514","chr12","98523518","98523807","47","85225284"
"JH378105","13347788","13348090","chr3","49493621","49493925","35","36145833"
"JH378105","13382593","13382874","chr5","141810149","141810437","43","128427556"
