"JH378105","2228124","2228402","chr9","3649389","3649680","40","1421265"
"JH378105","12058412","12058648","chr4","189504170","189504406","33","177445758"
"JH378105","22413164","22413448","chr9","2623387","2623681","43","19789777"
"JH378105","33947534","33947844","chr11","31133200","31133504","43","2814334"
"JH378105","54263757","54264061","chr8","137398055","137398357","41","83134298"
"JH378105","56492032","56492325","chr14","69753404","69753696","38","13261372"
"JH378105","56754118","56754408","chr1","196073198","196073489","46","139319080"
"JH378105","57540431","57540731","chr16","89342077","89342376","54","31801646"
"JH378105","59637482","59637787","chr4","41373383","41373688","37","18264099"
"JH378105","21777","22070","chr6","112606099","112606394","48","112584322"
"JH378105","87709","87889","chr3","49635849","49636025","33","49548140"
"JH378105","87897","88198","chrX","39205566","39205864","41","39117669"
"JH378105","139125","139366","chr11","61622258","61622501","36","61483133"
"JH378105","236764","237061","chr1","3620448","3620743","32","3383684"
"JH378105","289652","289911","chr13","31676527","31676788","37","31386875"
"JH378105","307538","307801","chr16","48930066","48930336","55","48622528"
"JH378105","316144","316435","chr7","76097518","76097814","41","75781374"
"JH378105","324753","324999","chr13","31645470","31645736","43","31320717"
"JH378105","362543","362829","chr10","94784221","94784514","56","94421678"
"JH378105","372531","372848","chr10","125182936","125183250","47","124810405"
"JH378105","459535","459836","chr7","142532618","142532916","42","142073083"
"JH378105","508691","508999","chrX","74416685","74416976","56","73907994"
"JH378105","512208","512501","chr3","14886683","14886977","42","14374475"
"JH378105","535627","535929","chr1","205464643","205464946","42","204929016"
"JH378105","588618","588878","chr20","33834450","33834721","51","33245832"
"JH378105","658664","658895","chr1","36713359","36713591","35","36054695"
"JH378105","660119","660409","chr16","76666429","76666722","36","76006310"
"JH378105","677427","677720","chrX","130639392","130639687","55","129961965"
"JH378105","680138","680426","chr19","43395193","43395484","48","42715055"
"JH378105","692494","692798","chr3","27753636","27753943","38","27061142"
"JH378105","725469","725778","chr4","25811545","25811854","43","25086076"
"JH378105","879039","879322","chr6","20407912","20408197","41","19528873"
"JH378105","884726","885031","chr14","34536657","34536962","37","33651931"
"JH378105","908024","908331","chr9","19598892","19599196","54","18690868"
"JH378105","1043833","1044110","chr19","52227841","52228141","58","51184008"
"JH378105","1062649","1062961","chr1","35359177","35359486","47","34296528"
"JH378105","1194483","1194779","chr13","29320472","29320763","63","28125989"
"JH378105","1217088","1217396","chr13","30682191","30682500","37","29465103"
"JH378105","1296100","1296412","chr12","102185848","102186156","38","100889748"
"JH378105","1338205","1338394","chr10","58933235","58933416","29","57595030"
"JH378105","1445171","1445433","chr20","28506383","28506636","59","27061212"
"JH378105","1525051","1525335","chr5","121893353","121893636","33","120368302"
"JH378105","1527292","1527603","chr1","10934350","10934660","32","9407058"
"JH378105","1540412","1540687","chr16","74339218","74339499","37","72798806"
"JH378105","1546476","1546671","chr8","124150218","124150409","30","122603742"
"JH378105","1582271","1582581","chr1","10934350","10934660","33","9352079"
"JH378105","1601922","1602104","chr3","142916749","142916931","37","141314827"
"JH378105","1618482","1618786","chr4","84533857","84534168","57","82915375"
"JH378105","1666779","1666971","chr19","1270968","1271160","31","395811"
"JH378105","1701669","1701934","chr17","4011474","4011750","54","2309805"
"JH378105","1739743","1740043","chr12","55574174","55574474","37","53834431"
"JH378105","1750051","1750348","chrX","19293287","19293581","42","17543236"
"JH378105","1772876","1773186","chrX","73762069","73762384","40","71989193"
"JH378105","1782855","1783143","chr12","98734263","98734553","39","96951408"
"JH378105","1836937","1837255","chrX","44077599","44077898","57","42240662"
"JH378105","1850586","1850866","chr7","153900092","153900369","40","152049506"
"JH378105","1869456","1869756","chr1","119667610","119667908","34","117798154"
"JH378105","1874265","1874545","chr1","28294077","28294365","34","26419812"
"JH378105","1893749","1894017","chr2B","206237685","206237944","44","204343936"
"JH378105","1922343","1922528","chr14","73378701","73378898","36","71456358"
"JH378105","1922602","1922688","chr14","103816147","103816231","24","101893545"
"JH378105","1924076","1924362","chr5","39835091","39835380","40","37911015"
"JH378105","1941751","1941995","chr10","95754058","95754311","40","93812307"
"JH378105","1943254","1943545","chr3","155544375","155544675","40","153601121"
"JH378105","1944124","1944417","chrX","132677705","132677999","38","130733581"
"JH378105","1949050","1949350","chr9","4828139","4828434","37","2879089"
"JH378105","1953264","1953491","chr11","127929726","127929945","34","125976462"
