"JH378105","4325252","4325404","chr7","130225972","130226122","26","125900720"
"JH378105","5111706","5112001","chr14","70874199","70874492","43","65762493"
"JH378105","37355437","37355744","chr2","159817766","159818073","41","122462329"
"JH378105","45481734","45482040","chr3","42026525","42026824","44","3455209"
"JH378105","47054683","47054990","chr12","120309401","120309709","52","73254718"
"JH378105","48365456","48365645","chr12","20352874","20353055","38","28012582"
"JH378105","69074846","69075155","chr5","64528530","64528837","41","4546316"
"JH378105","36197","36502","chr7","74373216","74373517","37","74337019"
"JH378105","59240","59433","chr12","53834729","53834917","32","53775489"
"JH378105","106763","107030","chr6","86297605","86297874","55","86190842"
"JH378105","123818","124094","chr1","151614327","151614598","59","151490509"
"JH378105","158808","159096","chr3","182506581","182506865","42","182347773"
"JH378105","167135","167437","chr17","80368434","80368732","43","80201299"
"JH378105","211204","211480","chr1","154905244","154905515","39","154694040"
"JH378105","237569","237874","chrX","47249664","47249956","48","47012095"
"JH378105","251656","251949","chr4","82819768","82820061","47","82568112"
"JH378105","274650","274934","chr3","15806527","15806821","46","15531877"
"JH378105","277427","277720","chr19","34069836","34070121","44","33792409"
"JH378105","279256","279545","chr6","16682204","16682496","36","16402948"
"JH378105","302200","302481","chr17","36615715","36615991","43","36313515"
"JH378105","340080","340394","chr9","20844350","20844660","35","20504270"
"JH378105","341084","341383","chr1","240229651","240229944","53","239888567"
"JH378105","351137","351435","chr1","222774209","222774495","47","222423072"
"JH378105","400186","400511","chr19","53235907","53236218","62","52835721"
"JH378105","404745","405075","chr10","123076950","123077281","51","122672205"
"JH378105","428125","428430","chr7","78027346","78027657","48","77599221"
"JH378105","471165","471456","chr19","43679190","43679485","37","43208025"
"JH378105","484482","484786","chr12","56006625","56006930","36","55522143"
"JH378105","485711","485808","chr3","79638388","79638485","16","79152677"
"JH378105","503289","503454","chr8","41458582","41458744","23","40955293"
"JH378105","509005","509298","chr1","23277055","23277351","33","22768050"
"JH378105","543911","544263","chr5","133943945","133944293","62","133400034"
"JH378105","577391","577696","chr12","56234315","56234613","46","55656924"
"JH378105","603462","603589","chr10","71847173","71847304","19","71243711"
"JH378105","603646","603821","chr1","56361803","56361971","27","55758157"
"JH378105","616906","617213","chr5","55326115","55326429","45","54709209"
"JH378105","665999","666259","chr13","31662601","31662858","39","30996602"
"JH378105","667776","668074","chr3","73553292","73553594","35","72885516"
"JH378105","676346","676651","chr13","31654250","31654551","53","30977904"
"JH378105","707044","707330","chr13","31616362","31616658","44","30909318"
"JH378105","708122","708427","chr22","24980736","24981046","40","24272614"
"JH378105","796238","796550","chr6","108298979","108299285","54","107502741"
"JH378105","808137","808444","chrX","44319931","44320241","40","43511794"
"JH378105","809484","809795","chr2","61153609","61153918","38","60344125"
"JH378105","911005","911155","chr6","57621944","57622093","29","56710939"
"JH378105","947717","948025","chr1","167709770","167710080","38","166762053"
"JH378105","972526","972825","chr7","103012094","103012392","38","102039568"
"JH378105","1021595","1021908","chr1","30999326","30999636","40","29977731"
"JH378105","1069570","1069877","chr2","73523485","73523790","51","72453915"
"JH378105","1095173","1095389","chr2","241417398","241417622","43","240322225"
"JH378105","1102217","1102401","chr6","89445261","89445437","28","88343044"
"JH378105","1102711","1102847","chrX","136930255","136930390","19","135827544"
"JH378105","1221422","1221713","chr2","23986614","23986907","44","22765192"
"JH378105","1320484","1320787","chr13","30960236","30960543","40","29639752"
"JH378105","1327914","1328253","chr11","74645941","74646272","59","73318027"
"JH378105","1330904","1331190","chr5","175691601","175691893","54","174360697"
"JH378105","1397151","1397478","chr5","71627827","71628143","51","70230676"
"JH378105","1400239","1400534","chr7","154332074","154332371","41","152931835"
"JH378105","1426005","1426129","chr1","32027107","32027231","22","30601102"
"JH378105","1426155","1426330","chr17","37254948","37255118","27","35828793"
"JH378105","1430297","1430542","chr2","225665599","225665837","37","224235302"
"JH378105","1439438","1439567","chr6","14941449","14941582","14","13502011"
"JH378105","1449974","1450081","chr10","96539189","96539296","12","95089215"
"JH378105","1451154","1451283","chrX","41244518","41244650","11","39793364"
"JH378105","1475369","1475485","chr8","10723261","10723375","17","9247892"
"JH378105","1479209","1479513","chr2","121278404","121278709","37","119799195"
"JH378105","1480441","1480565","chr20","21284220","21284347","24","19803779"
"JH378105","1480587","1480751","chr1","8187174","8187335","23","6706587"
"JH378105","1481963","1482246","chr22","42449754","42450045","46","40967791"
"JH378105","1495025","1495220","chr3","98352454","98352656","31","96857429"
"JH378105","1529804","1530097","chr20","38901415","38901709","38","37371611"
"JH378105","1539630","1539940","chrX","69261350","69261661","39","67721720"
"JH378105","1558525","1558821","chr19","1786284","1786584","50","227759"
"JH378105","1561662","1561944","chr11","64784538","64784827","59","63222876"
"JH378105","1613430","1613726","chr13","30679011","30679307","59","29065581"
"JH378105","1617808","1618114","chr3","185602912","185603211","41","183985104"
"JH378105","1626665","1626965","chr8","100661008","100661304","44","99034343"
"JH378105","1638194","1638494","chr1","161059029","161059327","29","159420835"
"JH378105","1658157","1658470","chr13","30633489","30633808","46","28975332"
"JH378105","1678403","1678538","chr1","109166213","109166342","26","107487810"
"JH378105","1678560","1678714","chr15","92806660","92806820","24","91128100"
"JH378105","1704535","1704668","chr17","75338229","75338364","13","73633694"
"JH378105","1704950","1705129","chr6","17669082","17669254","29","15964132"
"JH378105","1728708","1729016","chr16","57780668","57780974","41","56051960"
"JH378105","1746175","1746480","chr14","45197460","45197764","37","43451285"
"JH378105","1754512","1754752","chr13","30534636","30534876","28","28780124"
"JH378105","1777879","1778183","chr5","58959548","58959851","35","57181669"
"JH378105","1785665","1785799","chr14","21611574","21611708","17","19825909"
"JH378105","1786691","1786813","chr19","52744502","52744623","17","50957811"
"JH378105","1792437","1792767","chr6","87823692","87824022","52","86031255"
"JH378105","1813818","1813952","chr6","42504774","42504906","18","40690956"
"JH378105","1813960","1814264","chr2","28125285","28125592","38","26311325"
"JH378105","1834296","1834610","chr5","78992739","78993048","51","77158443"
"JH378105","1835565","1835841","chr20","53603460","53603737","45","51767895"
"JH378105","1838237","1838369","chrX","41244518","41244650","12","39406281"
"JH378105","1838398","1838524","chr6","73201754","73201889","22","71363356"
"JH378105","1838830","1839010","chr2","158216387","158216563","31","156377557"
"JH378105","1841781","1842068","chr1","233324599","233324888","44","231482818"
"JH378105","1889745","1890056","chr4","185376288","185376593","49","183486543"
"JH378105","1891811","1892113","chr2","119857250","119857552","38","117965439"
"JH378105","1897350","1897640","chr2","98940861","98941152","44","97043511"
"JH378105","1907140","1907437","chr1","16366299","16366594","36","14459159"
"JH378105","1908988","1909276","chr21","33426136","33426434","51","31517148"
"JH378105","1911064","1911355","chr20","36339100","36339387","43","34428036"
"JH378105","1912985","1913077","chr5","55667045","55667146","26","53754060"
"JH378105","1913078","1913398","chr1","69465363","69465689","62","67552285"
"JH378105","1913399","1913546","chr13","29992643","29992793","25","28079244"
"JH378105","1967680","1967691","chr2","218484655","218484666","2","216516975"
"JH378105","1968257","1968356","chr2","120859755","120859851","13","118891498"
"JH378105","1995897","1995933","chr6","78858750","78858787","4","76862853"
"JH378105","2006143","2006155","chr14","31232816","31232828","0","29226673"
"JH378105","2006185","2006467","chr7","65314559","65314844","44","63308374"
"JH378105","2066003","2066310","chr12","50160023","50160334","47","48094020"
"JH378105","2083124","2083434","chr6","158600459","158600770","39","156517335"
"JH378105","2083819","2084041","chrX","10637413","10637649","50","8553594"
"JH378105","2107589","2107887","chr9","136884278","136884578","39","134776689"
"JH378105","2130838","2131130","chr2","32691306","32691598","48","30560468"
"JH378105","2147217","2147321","chr17","48857498","48857596","15","46710281"
"JH378105","2159431","2159735","chr9","133285968","133286263","48","131126537"
"JH378105","2162019","2162313","chr17","30694567","30694862","36","28532548"
"JH378105","2208278","2208592","chr20","56486367","56486678","35","54278089"
"JH378105","2215476","2215741","chr13","30076578","30076845","53","27861102"
"JH378105","2263477","2263704","chr6","127381666","127381879","59","125118189"
"JH378105","2263984","2264118","chr2","203269793","203269924","11","201005809"
"JH378105","2273520","2273817","chr17","9360228","9360525","40","7086708"
"JH378105","2274768","2274868","chr14","100977772","100977864","19","98703004"
"JH378105","2284985","2285227","chr14","73432923","73433163","43","71147938"
"JH378105","2302331","2302623","chrX","25128187","25128480","46","22825856"
"JH378105","2345038","2345316","chr13","29946922","29947212","52","27601884"
"JH378105","2359473","2359766","chr1","156264744","156265035","35","153905271"
"JH378105","2433498","2433769","chr3","184033120","184033402","49","181599622"
"JH378105","2546833","2547156","chr9","95397699","95398009","49","92850866"
