"KN294145v1","138005","138263","chr1","13857836","13858100","33","13719831"
"KN294146v1","43028","43301","chrX","104020908","104021180","23","103977880"
"KN294146v1","49259","49558","chrX","104026780","104027076","20","103977521"
"KN294146v1","63455","63761","chrX","104040613","104040915","30","103977158"
"KN294146v1","65618","65917","chrX","104042756","104043052","35","103977138"
"KN294147v1","29409","29697","chr3","174526338","174526636","38","174496929"
"KN294147v1","35639","35932","chr19","46259666","46259966","40","46224027"
"KN294147v1","47306","47608","chr3","174509197","174509506","28","174461891"
"KN294147v1","213407","213695","chr1","35721108","35721396","38","35507701"
"KN294147v1","219223","219514","chr3","174286781","174287081","31","174067558"
"KN294147v1","268139","268470","chr3","174234935","174235238","44","173966796"
"KN294147v1","306791","307100","chr11","76719549","76719855","37","76412758"
"KN294147v1","331646","331910","chr3","174176433","174176699","34","173844787"
"KN294147v1","338598","338813","chr3","174170091","174170311","28","173831493"
"KN294147v1","351605","351897","chr3","174157543","174157851","44","173805938"
"KN294147v1","543236","543538","chr13","9716804","9717101","36","9173568"
"KN294147v1","663221","663517","chr13","96648301","96648599","36","95985080"
"KN294147v1","777443","777548","chr3","173739155","173739260","12","172961712"
"KN294147v1","777635","777746","chr8","7469809","7469924","24","6692174"
"KN294147v1","801062","801357","chr3","173715464","173715757","31","172914402"
"KN294147v1","802649","802978","chr3","173713866","173714172","45","172911217"
"KN294147v1","847236","847548","chr3","173646702","173647010","34","172799466"
"KN294147v1","909090","909377","chr3","173585793","173586084","29","172676703"
"KN294147v1","912884","913188","chr14","38645488","38645790","40","37732604"
"KN294147v1","985122","985440","chr18","21951252","21951563","51","20966130"
"KN294147v1","1040600","1040915","chr3","173445006","173445320","30","172404406"
"KN294147v1","1044528","1044838","chr3","173441126","173441418","39","172396598"
"KN294147v1","1061209","1061474","chr22","27340631","27340896","38","26279422"
"KN294147v1","1140698","1140988","chrX","36924556","36924829","55","35783858"
"KN294147v1","1151465","1151746","chr3","173326592","173326873","27","172175127"
"KN294147v1","1217125","1217435","chr4","37991659","37991968","36","36774534"
"KN294147v1","1219982","1220263","chr3","173259390","173259677","37","172039408"
"KN294147v1","1221782","1222082","chr1","65854541","65854833","43","64632759"
"KN294147v1","1230681","1230946","chr22","7452485","7452745","56","6221804"
"KN294147v1","1243105","1243373","chr3","173235681","173235953","22","171992576"
"KN294147v1","1244436","1244719","chrX","111354529","111354812","36","110110093"
"KN294147v1","1249150","1249443","chr3","173229791","173230066","38","171980641"
"KN294147v1","1263172","1263226","chr2B","131410167","131410220","6","130146995"
"KN294147v1","1263374","1263510","chr1","215871392","215871529","18","214608018"
"KN294147v1","1264714","1264992","chr8","118175885","118176162","43","116911171"
"KN294147v1","1267036","1267318","chr3","173205210","173205504","31","171938174"
"KN294147v1","1274560","1274859","chr3","173197175","173197461","34","171922615"
"KN294147v1","1280153","1280446","chr11","3623940","3624232","30","2343787"
"KN294147v1","1281930","1282240","chr8","142178181","142178485","45","140896251"
"KN294147v1","1282777","1283073","chr1","212745117","212745410","36","211462340"
"KN294147v1","1288668","1288777","chr2B","82552918","82553020","16","81264250"
"KN294147v1","1289088","1289267","chr10","116692026","116692201","28","115402938"
"KN294147v1","1289268","1289446","chr22","13416414","13416568","44","12127146"
