"KQ052968v1","290899","291197","chr7","72512000","72512299","56","72221101"
"KQ052968v1","687452","687752","chr11","64993802","64994097","68","64306350"
"KQ052968v1","1306914","1307206","chr1","220265655","220265953","72","218958741"
"KQ052968v1","1593763","1594077","chr4","4689151","4689463","64","3095388"
"KQ052968v1","1664097","1664400","chr17","40160212","40160515","76","38496115"
"KQ052968v1","1815440","1815727","chr9","113394257","113394544","61","111578817"
"KQ052968v1","1956053","1956348","chr9","107370982","107371277","56","105414929"
"KQ052968v1","2082731","2082863","chr11","133432418","133432550","30","131349687"
"KQ052968v1","2298391","2298692","chr5","140356412","140356704","78","138058021"
"KQ052968v1","2735277","2735457","chr2","23965008","23965180","41","21229731"
"KQ052968v1","2953055","2953351","chr7","6518910","6519198","74","3565855"
"KQ052968v1","2966195","2966496","chr9","76327103","76327406","57","73360908"
"KQ052968v1","3661289","3661521","chr5","140604190","140604416","59","136942901"
"KQ052968v1","3668864","3669098","chr5","140604190","140604416","55","136935326"
"KQ052968v1","3778390","3778677","chr19","6141743","6142030","47","2363353"
"KQ052968v1","3898631","3898937","chr9","38123652","38123964","56","34225021"
"KQ052968v1","3914208","3914337","chr4","169077431","169077560","17","165163223"
"KQ052968v1","4182282","4182556","chr3","185133826","185134110","73","180951544"
"KQ052968v1","4248029","4248309","chr16","86958113","86958402","60","82710084"
"KQ052968v1","4383643","4383928","chr1","237213187","237213477","67","232829544"
"KQ052968v1","4415156","4415430","chr17","29766215","29766487","69","25351059"
"KQ052968v1","4453995","4454292","chr1","193041841","193042125","74","188587846"
"KQ052968v1","4455943","4456249","chr2","68097180","68097483","57","63641237"
"KQ052968v1","5145444","5145697","chr3","8838639","8838922","83","3693195"
"KQ052968v1","5219024","5219194","chr1","243941664","243941841","44","238722640"
"KQ052968v1","5356768","5357051","chr8","79696133","79696430","57","74339365"
"KQ052968v1","5531130","5531413","chr14","73049529","73049813","66","67518399"
"KQ052968v1","5551085","5551217","chr15","68841269","68841400","20","63290184"
"KQ052968v1","5573165","5573469","chr5","55751231","55751533","69","50178066"
"KQ052968v1","5582854","5583080","chr2","43722054","43722272","49","38139200"
"KQ052968v1","5619435","5619495","chr22","30510124","30510180","20","24890689"
"KQ052968v1","5640655","5640965","chr3","5223717","5224026","57","416938"
"KQ052968v1","5710269","5710545","chr12","27183801","27184076","62","21473532"
"KQ052968v1","5781862","5782134","chr1","91646862","91647132","66","85865000"
"KQ052968v1","5793804","5794106","chr4","6457375","6457673","60","663571"
"KQ052968v1","5823148","5823336","chr13","101140765","101140960","44","95317617"
"KQ052968v1","5854159","5854453","chr3","128511041","128511337","68","122656882"
"KQ052968v1","5895070","5895366","chr9","100442529","100442829","55","94547459"
"KQ052968v1","5906352","5906634","chr19","56521670","56521950","66","50615318"
"KQ052968v1","5920807","5921098","chrX","118561587","118561882","64","112640780"
"KQ052968v1","5968547","5968637","chr6","75523094","75523165","31","69554547"
"KQ052968v1","6050184","6050489","chr19","38346929","38347232","56","32296745"
"KQ052968v1","6067297","6067607","chr17","59244713","59245023","66","53177416"
"KQ052968v1","6090709","6091004","chr2","26251188","26251487","61","20160479"
"KQ052968v1","6100604","6100900","chr5","75031070","75031371","72","68930466"
"KQ052968v1","6145074","6145370","chr10","86466293","86466575","82","80321219"
"KQ052968v1","6161557","6161705","chr1","170041361","170041508","35","163879804"
"KQ052968v1","6203440","6203734","chr14","76565846","76566140","59","70362406"
"KQ052968v1","6221095","6221395","chr1","161064482","161064776","68","154843387"
"KQ052968v1","6222488","6222695","chr2","208141671","208141883","50","201919183"
"KQ052968v1","6233114","6233390","chr3","50022817","50023108","58","43789703"
