"chr1","424857","425199","JH378153","6371286","6371605","61","5946429"
"chr1","1597423","1598026","JH378153","1198565","1198936","276","398858"
"chr1","1783052","1783467","JH378341","352743","353126","128","1430309"
"chr1","2081777","2083349","JH378165","6603662","6604069","1171","4521885"
"chr1","2370355","2370675","JH378139","11302276","11302589","55","8931921"
"chr1","3920817","3921105","JH378129","9521163","9521422","88","5600346"
"chr1","6472477","6472726","JH378136","6994473","6994706","53","521996"
"chr1","7206335","7207589","JH378232","4415216","4415623","861","2791119"
"chr1","8363484","8364895","JH378232","4415216","4415623","1016","3948268"
"chr1","8475901","8476316","JH378174","9136691","9137063","168","660790"
"chr1","12209507","12209855","JH378134","16839598","16839937","81","4630091"
"chr1","12406500","12407061","JH378108","34363902","34364281","234","21957402"
"chr1","12903290","12903907","JH378232","4415216","4415623","284","8488074"
"chr1","12982122","12983548","JH378232","4415216","4415623","1031","8566906"
"chr1","13298686","13298996","JH378234","3973590","3973906","66","9325096"
"chr1","13748990","13749545","JH378153","1198565","1198936","226","12550425"
"chr1","13948205","13948817","JH378127","21778580","21778983","271","7830375"
"chr1","13962881","13963492","JH378297","1403295","1403694","279","12559586"
"chr1","14028838","14029512","JH378201","2331048","2331452","339","11697790"
"chr1","14265442","14266041","JH378232","4415216","4415623","268","9850226"
"chr1","14298241","14298729","JH378235","1988183","1988562","170","12310058"
"chr1","15666579","15672861","JH378165","6603662","6604069","5875","9062917"
"chr1","15842201","15842524","JH378148","4014959","4015289","48","11827242"
"chr1","18204354","18204844","JH378153","1198565","1198936","169","17005789"
"chr1","19895280","19895915","JH378165","6603662","6604069","297","13291618"
"chr1","19943614","19943935","JH378178","7093678","7093999","68","12849936"
"chr1","20043896","20045038","JH378232","4415216","4415623","760","15628680"
"chr1","21085720","21086341","JH378127","21778580","21778983","281","692860"
"chr1","21332774","21333399","JH378127","21778580","21778983","281","445806"
"chr1","22208288","22210295","JH378165","6603662","6604069","1600","15604626"
"chr1","22403197","22403466","JH378249","489305","489597","73","21913892"
"chr1","23372819","23373172","JH378111","11300486","11300804","85","12072333"
"chr1","23382546","23383158","JH378341","352743","353126","277","23029803"
"chr1","23469000","23469235","JH378131","12304179","12304409","50","11164821"
"chr1","23636202","23636812","JH378151","6914213","6914588","274","16721989"
"chr1","23658094","23658299","JH378317","845619","845819","44","22812475"
"chr1","23765065","23765971","JH378232","4415216","4415623","536","19349849"
"chr1","23766618","23767994","JH378165","6603662","6604069","975","17162956"
"chr1","23803071","23803998","JH378165","6603662","6604069","556","17199409"
"chr1","23944417","23945040","JH378341","352743","353126","294","23591674"
"chr1","23972821","23973439","JH378297","1403295","1403694","273","22569526"
"chr1","25483335","25483949","JH378127","21778580","21778983","266","3704755"
"chr1","25489756","25490370","JH378232","4415216","4415623","272","21074540"
"chr1","25666951","25667553","JH378297","1403295","1403694","262","24263656"
"chr1","26220985","26223705","JH378165","6603662","6604069","2313","19617323"
"chr1","27043340","27043898","JH378128","7659592","7659971","240","19383748"
"chr1","28616706","28617036","JH378193","8059266","8059596","48","20557440"
"chr1","31917282","31917566","JH378122","23045284","23045532","94","8871998"
"chr1","32565859","32566063","JH378118","24076465","24076673","44","8489394"
"chr1","33451167","33451479","JH378186","4188286","4188589","67","29262881"
"chr1","36246523","36247066","JH378223","16542","16917","226","36229981"
"chr1","36443364","36443951","JH378297","1403295","1403694","255","35040069"
"chr1","36655905","36656863","JH378232","4415216","4415623","591","32240689"
"chr1","36709546","36709867","JH378130","12973899","12974217","67","23735647"
"chr1","37640519","37640854","JH378161","13819894","13820222","50","23820625"
"chr1","37988243","37988624","JH378235","1988183","1988562","106","36000060"
"chr1","42902033","42902637","JH378128","7659592","7659971","274","35242441"
"chr1","43846160","43846778","JH378297","1403295","1403694","285","42442865"
"chr1","43913301","43914872","JH378165","6603662","6604069","1166","37309639"
"chr1","44288087","44288716","JH378297","1403295","1403694","286","42884792"
"chr1","44366164","44367809","JH378165","6603662","6604069","1239","37762502"
"chr1","44470152","44470371","JH378116","24906590","24906810","47","19563562"
"chr1","45088105","45089301","JH378127","21778580","21778983","812","23309525"
"chr1","45560150","45560729","JH378341","352743","353126","247","45207407"
"chr1","45946032","45948136","JH378165","6603662","6604069","1697","39342370"
"chr1","45948333","45948672","JH378121","23368986","23369319","55","22579347"
"chr1","46288229","46289635","JH378232","4415216","4415623","1010","41873013"
"chr1","46456947","46457550","JH378144","17988365","17988765","275","28468582"
"chr1","46467248","46472777","JH378165","6603662","6604069","5122","39863586"
"chr1","47552579","47553361","JH378232","4415216","4415623","425","43137363"
"chr1","47571126","47571749","JH378232","4415216","4415623","277","43155910"
"chr1","48610942","48611279","JH378137","4646686","4647020","57","43964256"
"chr1","49234686","49235232","JH378297","1403295","1403694","226","47831391"
"chr1","50350100","50350439","JH378262","2299073","2299393","64","48051027"
"chr1","52689787","52690089","JH378177","4752579","4752881","51","47937208"
"chr1","56719982","56721480","JH378165","6603662","6604069","1094","50116320"
"chr1","59284003","59285269","JH378127","21778580","21778983","879","37505423"
"chr1","63704530","63704926","JH378125","6807450","6807814","115","56897080"
"chr1","64892858","64893337","JH378162","6408210","6408590","194","58484648"
"chr1","65530169","65530515","JH378105","64855111","64855447","63","675058"
"chr1","66609777","66610264","JH378153","1198565","1198936","158","65411212"
